subjectid,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
10,3,106,generalization,10,6,0,0,NaN,NaN,0.533846
10,3,107,generalization,11,5,0,0,NaN,NaN,1.020188
10,3,108,generalization,12,5,5,0,NaN,NaN,0.711010
10,3,109,generalization,13,4,1,0,NaN,NaN,0.586085
10,3,110,generalization,14,6,2,0,NaN,NaN,0.506174
10,3,111,generalization,15,4,0,0,NaN,NaN,0.527789
11,2,1,training,1,5,5,1,0,0,2.496539
11,2,2,training,2,0,0,1,0,0,2.136146
11,2,3,training,3,0,6,1,1,1,3.203860
11,2,4,training,4,1,1,0,0,1,0.836299
11,2,5,training,5,6,6,0,0,1,1.067261
11,2,6,training,6,0,6,1,1,1,1.051717
11,2,7,training,7,1,5,1,1,1,1.067231
11,2,8,training,8,1,5,1,1,1,0.394973
11,2,9,training,9,6,6,0,0,1,0.732481
11,2,10,training,10,0,6,1,1,1,0.396459
11,2,11,training,11,1,1,0,0,1,0.339413
11,2,12,training,12,0,0,0,0,1,0.358086
11,2,13,training,13,0,6,1,1,1,0.867352
11,2,14,training,14,1,5,1,1,1,0.163631
11,2,15,training,15,5,5,0,0,1,0.411880
11,2,16,training,16,1,5,1,1,1,0.216625
11,2,17,training,17,0,0,0,0,1,0.676500
11,2,18,training,18,6,6,0,0,1,1.167061
11,2,19,training,19,1,5,1,1,1,0.617593
11,2,20,training,20,5,5,0,0,1,1.136036
11,2,21,training,21,0,6,1,1,1,1.438764
11,2,22,training,22,0,6,1,1,1,0.089713
11,2,23,training,23,1,1,0,0,1,0.235787
11,2,24,training,24,1,5,1,1,1,0.152972
11,2,25,training,25,1,5,1,1,1,0.385524
11,2,26,training,26,1,5,1,1,1,0.039167
11,2,27,training,27,0,6,1,1,1,0.514258
11,2,28,training,28,0,0,0,0,1,0.631312
11,2,29,training,29,1,1,0,0,1,0.430831
11,2,30,training,30,5,5,0,0,1,0.421263
11,2,31,training,31,6,6,0,0,1,0.503319
11,2,32,training,32,0,6,1,1,1,0.711714
11,2,33,training,33,1,5,1,1,1,0.000302
11,2,34,training,34,6,6,0,0,1,0.527574
11,2,35,training,35,1,1,0,0,1,0.505367
11,2,36,training,36,1,5,1,1,1,0.131208
11,2,37,training,37,0,0,0,0,1,0.009749
11,2,38,training,38,0,6,1,1,1,0.096196
11,2,39,training,39,0,6,1,1,1,0.566081
11,2,40,training,40,5,5,0,0,1,0.099403
11,2,41,training,41,0,6,1,1,1,1.280285
11,2,42,training,42,5,5,0,0,1,0.550098
11,2,43,training,43,1,5,1,1,1,0.161082
11,2,44,training,44,1,1,0,0,1,0.126573
11,2,45,training,45,0,6,1,1,1,0.113977
11,2,46,training,46,1,5,1,1,1,0.359954
11,2,47,training,47,0,0,0,0,1,0.258245
11,2,48,training,48,6,6,0,0,1,0.596189
11,2,49,training,49,0,6,1,1,1,0.067665
11,2,50,training,50,1,5,1,1,1,0.731287
11,2,51,training,51,6,6,0,0,1,0.155232
11,2,52,training,52,0,6,1,1,1,1.621125
11,2,53,training,53,5,5,0,0,1,0.344472
11,2,54,training,54,1,1,0,0,1,1.227048
11,2,55,training,55,1,5,1,1,1,1.635419
11,2,56,training,56,0,0,0,0,1,0.515145
11,2,57,training,57,6,6,0,0,1,1.565564
11,2,58,training,58,5,5,0,0,1,0.690041
11,2,59,training,59,1,5,1,1,1,0.507062
11,2,60,training,60,1,1,0,0,1,0.488978
11,2,61,training,61,1,5,1,1,1,0.286661
11,2,62,training,62,0,0,0,0,1,0.120584
11,2,63,training,63,0,6,1,1,1,0.656040
11,2,64,training,64,0,6,1,1,1,0.211787
11,2,65,training,65,5,5,0,0,1,0.397090
11,2,66,training,66,0,6,1,1,1,0.163743
11,2,67,training,67,1,1,0,0,1,0.058323
11,2,68,training,68,1,5,1,1,1,0.559169
11,2,69,training,69,6,6,0,0,1,0.852247
11,2,70,training,70,0,6,1,1,1,0.118164
11,2,71,training,71,1,5,1,1,1,0.077952
11,2,72,training,72,0,0,0,0,1,0.321043
11,2,73,training,73,0,6,1,1,1,0.300966
11,2,74,training,74,0,6,1,1,1,1.134084
11,2,75,training,75,1,5,1,1,1,0.249414
11,2,76,training,76,1,5,1,1,1,0.217987
11,2,77,training,77,1,1,0,0,1,0.794883
11,2,78,training,78,0,0,0,0,1,0.227901
11,2,79,training,79,5,5,0,0,1,0.696374
11,2,80,training,80,6,6,0,0,1,0.377273
11,2,81,training,81,0,6,1,1,1,0.595826
11,2,82,training,82,0,0,0,0,1,0.861796
11,2,83,training,83,1,1,0,0,1,0.282371
11,2,84,training,84,1,5,1,1,1,0.599419
11,2,85,training,85,1,5,1,1,1,0.297816
11,2,86,training,86,0,6,1,1,1,0.081863
11,2,87,training,87,6,6,0,0,1,0.662345
11,2,88,training,88,5,5,0,0,1,0.575516
11,2,89,training,89,0,6,1,1,1,0.304806
11,2,90,training,90,1,1,0,0,1,0.124944
11,2,91,training,91,6,6,0,0,1,0.687920
11,2,92,training,92,0,0,0,0,1,0.146900
11,2,93,training,93,1,5,1,1,1,0.192545
11,2,94,training,94,5,5,0,0,1,0.245665
11,2,95,training,95,0,6,1,1,1,0.251578
11,2,96,training,96,1,5,1,1,1,0.210573
11,2,97,generalization,1,0,6,1,NaN,NaN,3.248263
11,2,98,generalization,2,6,1,0,NaN,NaN,0.449573
11,2,99,generalization,3,1,1,0,NaN,NaN,1.574063
11,2,100,generalization,4,5,2,1,NaN,NaN,0.743084
11,2,101,generalization,5,4,2,1,NaN,NaN,0.467140
11,2,102,generalization,6,5,5,0,NaN,NaN,0.495866
11,2,103,generalization,7,4,1,1,NaN,NaN,0.861546
11,2,104,generalization,8,6,0,1,NaN,NaN,0.268261
11,2,105,generalization,9,1,5,1,NaN,NaN,1.059927
11,2,106,generalization,10,6,2,1,NaN,NaN,0.271796
11,2,107,generalization,11,5,1,1,NaN,NaN,0.199455
11,2,108,generalization,12,6,6,0,NaN,NaN,1.381433
11,2,109,generalization,13,4,0,1,NaN,NaN,0.682119
11,2,110,generalization,14,0,0,0,NaN,NaN,0.556489
11,2,111,generalization,15,5,0,1,NaN,NaN,2.019762
12,4,1,training,1,1,1,0,0,1,5.755935
12,4,2,training,2,0,6,1,1,1,1.676036
12,4,3,training,3,1,5,0,1,0,5.785913
12,4,4,training,4,1,5,1,1,1,1.323871
12,4,5,training,5,5,5,0,0,1,1.520627
12,4,6,training,6,6,6,1,0,0,2.611989
12,4,7,training,7,0,0,0,0,1,2.499788
12,4,8,training,8,0,6,1,1,1,1.726270
12,4,9,training,9,6,6,0,0,1,1.771659
12,4,10,training,10,1,5,1,1,1,0.696910
12,4,11,training,11,0,6,1,1,1,4.043415
12,4,12,training,12,5,5,0,0,1,1.103902
12,4,13,training,13,1,1,0,0,1,2.656154
12,4,14,training,14,1,5,1,1,1,0.733308
12,4,15,training,15,0,0,0,0,1,2.305724
12,4,16,training,16,0,6,0,1,0,2.261421
12,4,17,training,17,1,1,0,0,1,0.891134
12,4,18,training,18,1,5,1,1,1,0.796444
12,4,19,training,19,0,6,1,1,1,2.058317
12,4,20,training,20,5,5,0,0,1,0.459415
12,4,21,training,21,0,0,0,0,1,0.719788
12,4,22,training,22,6,6,0,0,1,1.617114
12,4,23,training,23,1,5,1,1,1,1.138068
12,4,24,training,24,0,6,1,1,1,5.265578
12,4,25,training,25,0,6,1,1,1,0.692746
12,4,26,training,26,1,1,0,0,1,0.390097
12,4,27,training,27,5,5,0,0,1,1.592648
12,4,28,training,28,0,0,0,0,1,0.382012
12,4,29,training,29,0,6,1,1,1,0.621972
12,4,30,training,30,1,5,1,1,1,0.652100
12,4,31,training,31,1,5,1,1,1,0.717466
12,4,32,training,32,6,6,0,0,1,0.364574
12,4,33,training,33,0,0,0,0,1,0.396659
12,4,34,training,34,1,5,1,1,1,0.686679
12,4,35,training,35,1,1,1,0,0,2.544932
12,4,36,training,36,0,6,0,1,0,0.653243
12,4,37,training,37,6,6,1,0,0,0.729985
12,4,38,training,38,5,5,1,0,0,0.477879
12,4,39,training,39,1,5,0,1,0,2.699194
12,4,40,training,40,0,6,0,1,0,1.692655
12,4,41,training,41,1,5,0,1,0,0.837398
12,4,42,training,42,1,5,0,1,0,0.537121
12,4,43,training,43,0,6,0,1,0,0.375040
12,4,44,training,44,1,1,1,0,0,0.536739
12,4,45,training,45,0,0,1,0,0,0.398112
12,4,46,training,46,0,6,0,1,0,0.526672
12,4,47,training,47,5,5,1,0,0,0.922440
12,4,48,training,48,6,6,1,0,0,2.133316
12,4,49,training,49,1,5,0,1,0,1.429157
12,4,50,training,50,0,0,1,0,0,0.631313
12,4,51,training,51,6,6,1,0,0,2.170545
12,4,52,training,52,0,6,1,1,1,1.171299
12,4,53,training,53,0,6,1,1,1,0.778075
12,4,54,training,54,5,5,0,0,1,0.664970
12,4,55,training,55,1,5,1,1,1,1.190280
12,4,56,training,56,1,1,0,0,1,0.523896
12,4,57,training,57,1,5,1,1,1,3.780704
12,4,58,training,58,1,1,0,0,1,1.080911
12,4,59,training,59,5,5,1,0,0,0.512566
12,4,60,training,60,1,5,1,1,1,0.406831
12,4,61,training,61,0,6,1,1,1,0.621586
12,4,62,training,62,0,6,1,1,1,1.348079
12,4,63,training,63,0,0,0,0,1,0.540343
12,4,64,training,64,6,6,0,0,1,0.670329
12,4,65,training,65,5,5,0,0,1,1.483290
12,4,66,training,66,1,5,1,1,1,0.506782
12,4,67,training,67,1,1,0,0,1,0.396621
12,4,68,training,68,1,5,1,1,1,0.361599
12,4,69,training,69,6,6,0,0,1,0.299045
12,4,70,training,70,0,0,0,0,1,0.549723
12,4,71,training,71,0,6,1,1,1,0.389673
12,4,72,training,72,0,6,1,1,1,11.739291
12,4,73,training,73,0,0,0,0,1,1.226214
12,4,74,training,74,5,5,1,0,0,0.644338
12,4,75,training,75,0,6,1,1,1,0.489489
12,4,76,training,76,0,6,1,1,1,0.600987
12,4,77,training,77,6,6,0,0,1,0.254584
12,4,78,training,78,1,1,0,0,1,0.379482
12,4,79,training,79,1,5,1,1,1,0.330631
12,4,80,training,80,1,5,1,1,1,0.267712
12,4,81,training,81,0,6,1,1,1,0.341292
12,4,82,training,82,5,5,0,0,1,0.412267
12,4,83,training,83,1,1,0,0,1,0.290181
12,4,84,training,84,1,5,1,1,1,0.308112
12,4,85,training,85,0,6,1,1,1,23.422087
12,4,86,training,86,6,6,0,0,1,0.346820
12,4,87,training,87,1,5,1,1,1,0.396737
12,4,88,training,88,0,0,0,0,1,0.850349
12,4,89,training,89,0,6,1,1,1,0.363143
12,4,90,training,90,5,5,0,0,1,0.372134
12,4,91,training,91,6,6,0,0,1,0.340218
12,4,92,training,92,1,5,1,1,1,2.432717
12,4,93,training,93,1,5,1,1,1,0.292533
12,4,94,training,94,0,6,1,1,1,0.359798
12,4,95,training,95,1,1,0,0,1,0.858648
12,4,96,training,96,0,0,0,0,1,0.239275
12,4,97,generalization,1,1,1,0,NaN,NaN,1.091873
12,4,98,generalization,2,6,1,0,NaN,NaN,1.344650
12,4,99,generalization,3,6,6,0,NaN,NaN,0.675868
12,4,100,generalization,4,6,0,0,NaN,NaN,0.405773
12,4,101,generalization,5,5,1,0,NaN,NaN,0.408931
12,4,102,generalization,6,0,0,0,NaN,NaN,0.556234
12,4,103,generalization,7,0,6,1,NaN,NaN,0.691276
12,4,104,generalization,8,1,5,1,NaN,NaN,0.333798
12,4,105,generalization,9,4,1,0,NaN,NaN,0.342989
12,4,106,generalization,10,4,0,0,NaN,NaN,0.320482
12,4,107,generalization,11,6,2,0,NaN,NaN,1.049266
12,4,108,generalization,12,5,2,0,NaN,NaN,0.276799
12,4,109,generalization,13,5,5,0,NaN,NaN,0.636754
12,4,110,generalization,14,4,2,0,NaN,NaN,0.757973
12,4,111,generalization,15,5,0,0,NaN,NaN,0.418466
13,5,1,training,1,0,0,1,0,0,2.370806
13,5,2,training,2,0,6,1,1,1,1.921039
13,5,3,training,3,5,5,1,0,0,2.197103
13,5,4,training,4,1,5,0,1,0,1.007876
13,5,5,training,5,1,1,0,0,1,2.343727
13,5,6,training,6,6,6,1,0,0,0.858224
13,5,7,training,7,0,6,1,1,1,0.971788
13,5,8,training,8,1,5,0,1,0,2.932416
13,5,9,training,9,6,6,0,0,1,2.129446
13,5,10,training,10,0,0,1,0,0,1.600589
13,5,11,training,11,5,5,0,0,1,3.173121
13,5,12,training,12,1,5,0,1,0,1.238793
13,5,13,training,13,1,5,1,1,1,0.518331
13,5,14,training,14,0,6,1,1,1,0.661711
13,5,15,training,15,0,6,1,1,1,1.507824
13,5,16,training,16,1,1,0,0,1,3.371089
13,5,17,training,17,6,6,0,0,1,1.050425
13,5,18,training,18,1,5,1,1,1,1.350753
13,5,19,training,19,0,0,0,0,1,0.655621
13,5,20,training,20,0,6,1,1,1,1.403014
13,5,21,training,21,1,1,0,0,1,1.296826
13,5,22,training,22,5,5,0,0,1,0.740670
13,5,23,training,23,1,5,1,1,1,0.394964
13,5,24,training,24,0,6,1,1,1,0.415409
13,5,25,training,25,5,5,0,0,1,0.363387
13,5,26,training,26,1,5,1,1,1,0.567663
13,5,27,training,27,1,5,1,1,1,0.443482
13,5,28,training,28,6,6,0,0,1,0.328868
13,5,29,training,29,1,1,0,0,1,0.691182
13,5,30,training,30,0,0,0,0,1,0.475709
13,5,31,training,31,0,6,1,1,1,0.346463
13,5,32,training,32,0,6,1,1,1,0.343545
13,5,33,training,33,1,5,1,1,1,0.357883
13,5,34,training,34,1,5,1,1,1,0.339705
13,5,35,training,35,1,1,0,0,1,1.847998
13,5,36,training,36,6,6,0,0,1,0.457945
13,5,37,training,37,5,5,0,0,1,0.413769
13,5,38,training,38,0,6,1,1,1,1.373019
13,5,39,training,39,0,6,1,1,1,0.334599
13,5,40,training,40,0,0,0,0,1,0.338727
13,5,41,training,41,1,5,1,1,1,0.261633
13,5,42,training,42,5,5,0,0,1,0.578554
13,5,43,training,43,1,1,0,0,1,0.672534
13,5,44,training,44,6,6,0,0,1,0.875965
13,5,45,training,45,1,5,1,1,1,1.843331
13,5,46,training,46,0,6,1,1,1,0.760060
13,5,47,training,47,0,6,1,1,1,0.571753
13,5,48,training,48,0,0,0,0,1,0.502705
13,5,49,training,49,0,6,1,1,1,0.410005
13,5,50,training,50,6,6,0,0,1,0.679790
13,5,51,training,51,1,5,1,1,1,0.335896
13,5,52,training,52,5,5,0,0,1,0.642717
13,5,53,training,53,0,0,0,0,1,0.710397
13,5,54,training,54,0,6,1,1,1,0.496879
13,5,55,training,55,1,1,0,0,1,2.763645
13,5,56,training,56,1,5,1,1,1,0.908511
13,5,57,training,57,6,6,0,0,1,0.932104
13,5,58,training,58,0,0,0,0,1,0.676609
13,5,59,training,59,1,1,0,0,1,0.827599
13,5,60,training,60,5,5,1,0,0,0.587780
13,5,61,training,61,0,6,1,1,1,0.644804
13,5,62,training,62,1,5,1,1,1,0.498602
13,5,63,training,63,0,6,1,1,1,1.014042
13,5,64,training,64,1,5,1,1,1,0.360263
13,5,65,training,65,0,6,1,1,1,0.272143
13,5,66,training,66,1,5,1,1,1,0.286542
13,5,67,training,67,0,0,0,0,1,0.571288
13,5,68,training,68,0,6,1,1,1,0.568466
13,5,69,training,69,1,1,0,0,1,0.936707
13,5,70,training,70,5,5,0,0,1,4.261979
13,5,71,training,71,1,5,1,1,1,0.683013
13,5,72,training,72,6,6,0,0,1,0.563525
13,5,73,training,73,0,6,1,1,1,0.467967
13,5,74,training,74,1,5,1,1,1,0.531893
13,5,75,training,75,1,5,1,1,1,0.358330
13,5,76,training,76,5,5,0,0,1,0.552575
13,5,77,training,77,0,6,1,1,1,0.758127
13,5,78,training,78,1,1,0,0,1,0.394265
13,5,79,training,79,0,0,0,0,1,0.292037
13,5,80,training,80,6,6,0,0,1,0.536691
13,5,81,training,81,1,5,1,1,1,1.037829
13,5,82,training,82,0,6,1,1,1,0.627205
13,5,83,training,83,0,6,1,1,1,0.311115
13,5,84,training,84,5,5,0,0,1,0.999598
13,5,85,training,85,1,1,0,0,1,0.476756
13,5,86,training,86,1,5,1,1,1,0.652443
13,5,87,training,87,6,6,0,0,1,2.344711
13,5,88,training,88,0,0,0,0,1,0.336276
13,5,89,training,89,0,6,1,1,1,0.269763
13,5,90,training,90,6,6,0,0,1,0.353410
13,5,91,training,91,1,1,0,0,1,0.485746
13,5,92,training,92,0,0,0,0,1,0.216099
13,5,93,training,93,1,5,1,1,1,0.502016
13,5,94,training,94,0,6,1,1,1,0.267348
13,5,95,training,95,1,5,1,1,1,1.469884
13,5,96,training,96,5,5,0,0,1,0.914310
13,5,97,generalization,1,5,5,0,NaN,NaN,1.291671
13,5,98,generalization,2,5,1,0,NaN,NaN,0.434669
13,5,99,generalization,3,6,1,0,NaN,NaN,0.350539
13,5,100,generalization,4,0,6,1,NaN,NaN,0.456052
13,5,101,generalization,5,1,1,0,NaN,NaN,0.460388
13,5,102,generalization,6,6,2,0,NaN,NaN,0.432875
13,5,103,generalization,7,1,5,1,NaN,NaN,0.780767
13,5,104,generalization,8,4,0,0,NaN,NaN,0.449338
13,5,105,generalization,9,6,0,0,NaN,NaN,0.613621
13,5,106,generalization,10,6,6,0,NaN,NaN,0.621574
13,5,107,generalization,11,0,0,0,NaN,NaN,0.678270
13,5,108,generalization,12,5,0,0,NaN,NaN,0.840300
13,5,109,generalization,13,4,2,0,NaN,NaN,1.246823
13,5,110,generalization,14,4,1,0,NaN,NaN,0.383177
13,5,111,generalization,15,5,2,0,NaN,NaN,0.426021
14,2,1,training,1,1,5,0,1,0,2.871804
14,2,2,training,2,6,6,1,0,0,2.042944
14,2,3,training,3,5,5,1,0,0,4.809708
14,2,4,training,4,0,6,1,1,1,1.483169
14,2,5,training,5,1,1,1,0,0,0.733047
14,2,6,training,6,0,0,0,0,1,1.235872
14,2,7,training,7,1,5,1,1,1,4.166472
14,2,8,training,8,0,6,1,1,1,0.629471
14,2,9,training,9,6,6,0,0,1,0.565808
14,2,10,training,10,1,5,1,1,1,1.284132
14,2,11,training,11,1,5,1,1,1,1.013661
14,2,12,training,12,0,6,1,1,1,0.659378
14,2,13,training,13,0,0,0,0,1,1.864395
14,2,14,training,14,1,1,0,0,1,0.670963
14,2,15,training,15,5,5,0,0,1,1.793288
14,2,16,training,16,0,6,1,1,1,1.501999
14,2,17,training,17,1,5,1,1,1,2.129668
14,2,18,training,18,0,0,0,0,1,1.290902
14,2,19,training,19,5,5,0,0,1,3.194656
14,2,20,training,20,6,6,0,0,1,1.260281
14,2,21,training,21,1,5,1,1,1,1.181545
14,2,22,training,22,0,6,1,1,1,2.187959
14,2,23,training,23,0,6,1,1,1,0.534701
14,2,24,training,24,1,1,0,0,1,1.330409
14,2,25,training,25,1,5,1,1,1,1.682284
14,2,26,training,26,6,6,0,0,1,1.027453
14,2,27,training,27,5,5,0,0,1,1.682301
14,2,28,training,28,1,5,1,1,1,0.554976
14,2,29,training,29,0,0,0,0,1,0.523784
14,2,30,training,30,1,1,0,0,1,0.386524
14,2,31,training,31,0,6,1,1,1,0.772784
14,2,32,training,32,0,6,1,1,1,0.987411
14,2,33,training,33,0,6,1,1,1,0.448148
14,2,34,training,34,1,1,0,0,1,0.856387
14,2,35,training,35,1,5,1,1,1,1.691122
14,2,36,training,36,0,6,1,1,1,0.469724
14,2,37,training,37,1,5,1,1,1,0.695558
14,2,38,training,38,5,5,0,0,1,0.746518
14,2,39,training,39,6,6,0,0,1,1.033020
14,2,40,training,40,0,0,0,0,1,0.432599
14,2,41,training,41,0,6,1,1,1,2.504489
14,2,42,training,42,1,1,0,0,1,0.793311
14,2,43,training,43,1,5,1,1,1,1.854629
14,2,44,training,44,6,6,0,0,1,0.322925
14,2,45,training,45,0,0,0,0,1,0.678252
14,2,46,training,46,1,5,1,1,1,0.630218
14,2,47,training,47,5,5,0,0,1,0.885921
14,2,48,training,48,0,6,1,1,1,0.645173
14,2,49,training,49,1,5,1,1,1,2.358684
14,2,50,training,50,1,5,1,1,1,1.011520
14,2,51,training,51,0,6,1,1,1,0.443821
14,2,52,training,52,5,5,0,0,1,0.385589
14,2,53,training,53,1,1,0,0,1,1.854148
14,2,54,training,54,0,0,0,0,1,0.432122
14,2,55,training,55,0,6,1,1,1,0.343305
14,2,56,training,56,6,6,0,0,1,0.324221
14,2,57,training,57,0,0,0,0,1,0.331720
14,2,58,training,58,6,6,0,0,1,0.671179
14,2,59,training,59,1,1,0,0,1,0.561672
14,2,60,training,60,1,5,1,1,1,0.907551
14,2,61,training,61,0,6,1,1,1,1.758705
14,2,62,training,62,0,6,1,1,1,1.458187
14,2,63,training,63,5,5,0,0,1,0.485560
14,2,64,training,64,1,5,1,1,1,0.767926
14,2,65,training,65,0,6,1,1,1,0.724645
14,2,66,training,66,1,5,1,1,1,0.293911
14,2,67,training,67,6,6,0,0,1,0.388898
14,2,68,training,68,0,6,1,1,1,0.708044
14,2,69,training,69,1,1,0,0,1,0.443279
14,2,70,training,70,1,5,1,1,1,0.743247
14,2,71,training,71,0,0,0,0,1,0.288484
14,2,72,training,72,5,5,0,0,1,0.310722
14,2,73,training,73,1,5,1,1,1,0.419272
14,2,74,training,74,5,5,1,0,0,0.497209
14,2,75,training,75,6,6,0,0,1,0.358181
14,2,76,training,76,1,1,0,0,1,0.794178
14,2,77,training,77,0,0,0,0,1,3.073026
14,2,78,training,78,0,6,1,1,1,1.175585
14,2,79,training,79,0,6,1,1,1,0.443458
14,2,80,training,80,1,5,1,1,1,1.956814
14,2,81,training,81,1,1,0,0,1,1.336891
14,2,82,training,82,0,6,1,1,1,3.209827
14,2,83,training,83,1,5,1,1,1,1.904747
14,2,84,training,84,0,6,1,1,1,0.428011
14,2,85,training,85,0,0,0,0,1,1.471729
14,2,86,training,86,5,5,0,0,1,0.569032
14,2,87,training,87,1,5,1,1,1,0.542631
14,2,88,training,88,6,6,0,0,1,0.634623
14,2,89,training,89,1,5,1,1,1,0.800570
14,2,90,training,90,0,0,0,0,1,0.548044
14,2,91,training,91,6,6,0,0,1,0.363318
14,2,92,training,92,0,6,1,1,1,0.844070
14,2,93,training,93,0,6,1,1,1,1.682783
14,2,94,training,94,1,1,0,0,1,1.028614
14,2,95,training,95,5,5,0,0,1,0.387871
14,2,96,training,96,1,5,1,1,1,1.738138
14,2,97,generalization,1,4,2,1,NaN,NaN,4.504946
14,2,98,generalization,2,1,5,1,NaN,NaN,0.994414
14,2,99,generalization,3,6,1,1,NaN,NaN,2.268740
14,2,100,generalization,4,0,0,0,NaN,NaN,0.303471
14,2,101,generalization,5,0,6,1,NaN,NaN,0.639936
14,2,102,generalization,6,1,1,1,NaN,NaN,1.673046
14,2,103,generalization,7,4,0,0,NaN,NaN,0.948597
14,2,104,generalization,8,6,2,1,NaN,NaN,3.493748
14,2,105,generalization,9,5,5,0,NaN,NaN,9.799925
14,2,106,generalization,10,5,1,1,NaN,NaN,0.676070
14,2,107,generalization,11,4,1,1,NaN,NaN,0.758062
14,2,108,generalization,12,5,0,1,NaN,NaN,2.178428
14,2,109,generalization,13,5,2,1,NaN,NaN,9.842914
14,2,110,generalization,14,6,6,0,NaN,NaN,1.376270
14,2,111,generalization,15,6,0,1,NaN,NaN,1.620153
15,2,1,training,1,0,0,0,0,1,6.754033
15,2,2,training,2,5,5,1,0,0,0.590874
15,2,3,training,3,1,5,0,1,0,0.938945
15,2,4,training,4,0,6,1,1,1,1.011089
15,2,5,training,5,1,1,0,0,1,0.558665
15,2,6,training,6,6,6,1,0,0,0.470818
15,2,7,training,7,1,5,0,1,0,0.456196
15,2,8,training,8,0,6,0,1,0,0.491129
15,2,9,training,9,0,6,1,1,1,0.726621
15,2,10,training,10,5,5,0,0,1,0.776469
15,2,11,training,11,1,1,0,0,1,0.960832
15,2,12,training,12,1,5,0,1,0,0.543749
15,2,13,training,13,0,0,0,0,1,0.465661
15,2,14,training,14,6,6,0,0,1,1.021543
15,2,15,training,15,1,5,1,1,1,0.279835
15,2,16,training,16,0,6,0,1,0,1.365233
15,2,17,training,17,0,6,1,1,1,0.535776
15,2,18,training,18,5,5,0,0,1,0.708747
15,2,19,training,19,0,6,1,1,1,0.400229
15,2,20,training,20,1,5,1,1,1,0.414760
15,2,21,training,21,1,1,1,0,0,2.572075
15,2,22,training,22,6,6,0,0,1,0.689895
15,2,23,training,23,0,0,0,0,1,0.458780
15,2,24,training,24,1,5,1,1,1,0.941297
15,2,25,training,25,0,6,1,1,1,1.582686
15,2,26,training,26,0,0,0,0,1,0.492013
15,2,27,training,27,0,6,1,1,1,0.972923
15,2,28,training,28,6,6,0,0,1,0.436272
15,2,29,training,29,5,5,1,0,0,0.491399
15,2,30,training,30,1,5,1,1,1,0.407441
15,2,31,training,31,1,1,0,0,1,1.094130
15,2,32,training,32,1,5,1,1,1,0.449303
15,2,33,training,33,1,1,0,0,1,0.554275
15,2,34,training,34,6,6,0,0,1,0.329573
15,2,35,training,35,0,6,1,1,1,0.708481
15,2,36,training,36,5,5,0,0,1,0.303660
15,2,37,training,37,1,5,1,1,1,0.311203
15,2,38,training,38,1,5,1,1,1,0.301748
15,2,39,training,39,0,0,0,0,1,0.392864
15,2,40,training,40,0,6,1,1,1,0.420297
15,2,41,training,41,0,6,1,1,1,0.461657
15,2,42,training,42,6,6,0,0,1,0.345486
15,2,43,training,43,1,5,1,1,1,0.280701
15,2,44,training,44,5,5,1,0,0,0.420621
15,2,45,training,45,0,0,1,0,0,2.348716
15,2,46,training,46,0,6,1,1,1,0.349800
15,2,47,training,47,1,1,0,0,1,1.102958
15,2,48,training,48,1,5,1,1,1,0.203416
15,2,49,training,49,0,6,1,1,1,0.928403
15,2,50,training,50,6,6,0,0,1,0.259947
15,2,51,training,51,1,5,1,1,1,0.289264
15,2,52,training,52,0,0,0,0,1,0.716249
15,2,53,training,53,1,1,0,0,1,1.423201
15,2,54,training,54,1,5,1,1,1,0.315895
15,2,55,training,55,5,5,0,0,1,0.801916
15,2,56,training,56,0,6,1,1,1,1.598086
15,2,57,training,57,0,6,1,1,1,0.381142
15,2,58,training,58,0,0,0,0,1,0.333828
15,2,59,training,59,1,5,1,1,1,1.966012
15,2,60,training,60,0,6,1,1,1,0.343337
15,2,61,training,61,6,6,0,0,1,0.308068
15,2,62,training,62,5,5,0,0,1,0.295668
15,2,63,training,63,1,1,0,0,1,0.904544
15,2,64,training,64,1,5,1,1,1,0.459332
15,2,65,training,65,0,6,1,1,1,0.576508
15,2,66,training,66,0,6,1,1,1,0.485067
15,2,67,training,67,5,5,0,0,1,0.857425
15,2,68,training,68,1,5,1,1,1,1.250171
15,2,69,training,69,0,0,0,0,1,1.614121
15,2,70,training,70,1,5,1,1,1,1.788609
15,2,71,training,71,6,6,0,0,1,0.739580
15,2,72,training,72,1,1,0,0,1,0.628205
15,2,73,training,73,1,5,1,1,1,0.319028
15,2,74,training,74,1,5,1,1,1,0.428007
15,2,75,training,75,5,5,0,0,1,0.489861
15,2,76,training,76,1,1,0,0,1,0.924388
15,2,77,training,77,0,0,0,0,1,0.276670
15,2,78,training,78,0,6,1,1,1,0.975721
15,2,79,training,79,0,6,1,1,1,0.210569
15,2,80,training,80,6,6,0,0,1,0.473125
15,2,81,training,81,0,6,1,1,1,0.517528
15,2,82,training,82,6,6,0,0,1,0.870135
15,2,83,training,83,5,5,0,0,1,0.559847
15,2,84,training,84,1,5,1,1,1,0.703111
15,2,85,training,85,0,6,0,1,0,1.685999
15,2,86,training,86,1,5,1,1,1,0.324166
15,2,87,training,87,1,1,0,0,1,0.877319
15,2,88,training,88,0,0,0,0,1,2.974313
15,2,89,training,89,6,6,0,0,1,0.305261
15,2,90,training,90,0,6,1,1,1,0.866649
15,2,91,training,91,5,5,0,0,1,0.324745
15,2,92,training,92,1,5,1,1,1,0.380216
