subjectid,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
9,4,107,generalization,11,11,6,1,NaN,NaN,0.598352
9,4,108,generalization,12,11,10,1,NaN,NaN,0.382982
9,4,109,generalization,13,5,6,0,NaN,NaN,0.656310
9,4,110,generalization,14,11,11,1,NaN,NaN,1.663101
9,4,111,generalization,15,0,10,1,NaN,NaN,1.365338
9,4,112,generalization,16,9,10,1,NaN,NaN,1.631049
9,4,113,generalization,17,0,1,0,NaN,NaN,0.486809
9,4,114,generalization,18,9,1,0,NaN,NaN,1.596044
9,4,115,generalization,19,5,0,0,NaN,NaN,0.341085
9,4,116,generalization,20,9,0,0,NaN,NaN,0.255862
9,4,117,generalization,21,1,1,0,NaN,NaN,0.254697
9,4,118,generalization,22,0,0,0,NaN,NaN,0.660717
9,4,119,generalization,23,2,0,0,NaN,NaN,0.339437
9,4,120,generalization,24,1,9,1,NaN,NaN,0.382720
9,4,121,generalization,25,0,9,1,NaN,NaN,0.296155
9,4,122,generalization,26,2,9,1,NaN,NaN,0.333571
9,4,123,generalization,27,9,2,0,NaN,NaN,0.320953
9,4,124,generalization,28,1,11,1,NaN,NaN,0.325050
9,4,125,generalization,29,11,0,0,NaN,NaN,0.257189
9,4,126,generalization,30,9,11,1,NaN,NaN,0.359924
9,4,127,generalization,31,2,1,0,NaN,NaN,0.338607
9,4,128,generalization,32,10,5,1,NaN,NaN,0.589982
9,4,129,generalization,33,10,11,1,NaN,NaN,0.279314
9,4,130,generalization,34,2,11,1,NaN,NaN,0.701454
9,4,131,generalization,35,11,2,0,NaN,NaN,0.794052
9,4,132,generalization,36,11,9,1,NaN,NaN,0.315283
9,4,133,generalization,37,1,0,0,NaN,NaN,0.391380
9,4,134,generalization,38,10,9,1,NaN,NaN,0.360869
9,4,135,generalization,39,9,9,1,NaN,NaN,0.323539
9,4,136,generalization,40,0,2,0,NaN,NaN,0.383651
9,4,137,generalization,41,2,10,1,NaN,NaN,0.369059
9,4,138,generalization,42,2,2,0,NaN,NaN,0.234982
10,2,1,training,1,5,0,0,0,1,1.821542
10,2,2,training,2,6,5,0,1,0,1.602030
10,2,3,training,3,11,6,1,0,0,1.125752
10,2,4,training,4,10,5,0,0,1,1.492327
10,2,5,training,5,6,1,0,0,1,1.035563
10,2,6,training,6,5,6,0,1,0,1.699580
10,2,7,training,7,5,6,1,1,1,0.347625
10,2,8,training,8,6,5,1,1,1,0.523927
10,2,9,training,9,11,6,0,0,1,0.434746
10,2,10,training,10,5,0,0,0,1,1.441112
10,2,11,training,11,10,5,1,0,0,1.901817
10,2,12,training,12,6,5,1,1,1,0.979694
10,2,13,training,13,6,5,1,1,1,0.299161
10,2,14,training,14,6,1,0,0,1,0.336904
10,2,15,training,15,5,6,0,1,0,0.361838
10,2,16,training,16,5,6,1,1,1,0.729510
10,2,17,training,17,5,6,1,1,1,0.381065
10,2,18,training,18,5,0,0,0,1,0.252800
10,2,19,training,19,5,6,1,1,1,1.011664
10,2,20,training,20,10,5,0,0,1,0.453100
10,2,21,training,21,6,1,0,0,1,0.281350
10,2,22,training,22,11,6,0,0,1,1.585084
10,2,23,training,23,6,5,1,1,1,0.760148
10,2,24,training,24,6,5,1,1,1,0.305998
10,2,25,training,25,10,5,0,0,1,0.521666
10,2,26,training,26,6,5,1,1,1,0.957348
10,2,27,training,27,11,6,0,0,1,0.959586
10,2,28,training,28,6,1,0,0,1,0.298387
10,2,29,training,29,5,6,1,1,1,0.616866
10,2,30,training,30,5,6,1,1,1,0.384862
10,2,31,training,31,5,0,0,0,1,0.481862
10,2,32,training,32,6,5,0,1,0,1.048029
10,2,33,training,33,11,6,0,0,1,0.498662
10,2,34,training,34,10,5,0,0,1,0.846415
10,2,35,training,35,6,1,0,0,1,0.511188
10,2,36,training,36,5,6,1,1,1,1.535470
10,2,37,training,37,5,6,1,1,1,0.318275
10,2,38,training,38,6,5,1,1,1,0.333949
10,2,39,training,39,6,5,1,1,1,0.686853
10,2,40,training,40,5,0,0,0,1,0.242574
10,2,41,training,41,6,5,1,1,1,0.747582
10,2,42,training,42,6,1,0,0,1,0.365835
10,2,43,training,43,6,5,1,1,1,0.363539
10,2,44,training,44,5,0,0,0,1,0.253820
10,2,45,training,45,10,5,0,0,1,0.352208
10,2,46,training,46,5,6,1,1,1,0.395405
10,2,47,training,47,5,6,1,1,1,0.400968
10,2,48,training,48,11,6,0,0,1,0.272724
10,2,49,training,49,6,5,1,1,1,1.074388
10,2,50,training,50,6,5,1,1,1,0.343803
10,2,51,training,51,5,6,1,1,1,0.440170
10,2,52,training,52,5,6,1,1,1,0.248313
10,2,53,training,53,11,6,0,0,1,0.253169
10,2,54,training,54,6,1,0,0,1,0.267504
10,2,55,training,55,10,5,0,0,1,0.275189
10,2,56,training,56,5,0,0,0,1,0.226368
10,2,57,training,57,5,6,1,1,1,0.229249
10,2,58,training,58,11,6,0,0,1,0.292641
10,2,59,training,59,6,1,0,0,1,0.264088
10,2,60,training,60,6,5,1,1,1,0.250548
10,2,61,training,61,10,5,0,0,1,0.262952
10,2,62,training,62,5,0,0,0,1,0.699337
10,2,63,training,63,6,5,1,1,1,0.248305
10,2,64,training,64,5,6,1,1,1,0.448663
10,2,65,training,65,11,6,0,0,1,0.230362
10,2,66,training,66,5,0,0,0,1,0.234190
10,2,67,training,67,6,5,1,1,1,0.405206
10,2,68,training,68,5,6,1,1,1,0.309563
10,2,69,training,69,6,1,0,0,1,0.190077
10,2,70,training,70,5,6,1,1,1,0.193761
10,2,71,training,71,10,5,0,0,1,0.227285
10,2,72,training,72,6,5,1,1,1,0.210728
10,2,73,training,73,5,6,1,1,1,0.211221
10,2,74,training,74,11,6,0,0,1,0.212318
10,2,75,training,75,10,5,0,0,1,0.212209
10,2,76,training,76,6,5,1,1,1,0.222560
10,2,77,training,77,6,5,1,1,1,0.269775
10,2,78,training,78,6,1,0,0,1,0.228169
10,2,79,training,79,5,6,1,1,1,0.232059
10,2,80,training,80,5,0,0,0,1,0.488472
10,2,81,training,81,6,5,1,1,1,0.230338
10,2,82,training,82,6,5,1,1,1,1.045288
10,2,83,training,83,5,0,0,0,1,0.670505
10,2,84,training,84,11,6,0,0,1,0.315847
10,2,85,training,85,10,5,0,0,1,0.256949
10,2,86,training,86,5,6,1,1,1,0.217274
10,2,87,training,87,5,6,1,1,1,0.203695
10,2,88,training,88,6,1,0,0,1,0.307388
10,2,89,training,89,11,6,0,0,1,0.233156
10,2,90,training,90,5,0,0,0,1,0.310866
10,2,91,training,91,5,6,1,1,1,0.417273
10,2,92,training,92,5,6,1,1,1,0.699628
10,2,93,training,93,6,1,0,0,1,0.800546
10,2,94,training,94,10,5,0,0,1,0.512705
10,2,95,training,95,6,5,1,1,1,0.615071
10,2,96,training,96,6,5,1,1,1,0.254780
10,2,97,generalization,1,2,10,1,NaN,NaN,1.735581
10,2,98,generalization,2,1,10,1,NaN,NaN,1.410402
10,2,99,generalization,3,10,0,0,NaN,NaN,1.082781
10,2,100,generalization,4,10,9,0,NaN,NaN,3.943956
10,2,101,generalization,5,1,9,1,NaN,NaN,13.521975
10,2,102,generalization,6,11,6,0,NaN,NaN,0.562164
10,2,103,generalization,7,2,2,0,NaN,NaN,1.020182
10,2,104,generalization,8,10,2,0,NaN,NaN,1.020078
10,2,105,generalization,9,10,10,0,NaN,NaN,0.651960
10,2,106,generalization,10,9,9,0,NaN,NaN,0.442500
10,2,107,generalization,11,6,5,0,NaN,NaN,0.905907
10,2,108,generalization,12,1,2,0,NaN,NaN,1.757789
10,2,109,generalization,13,9,10,0,NaN,NaN,0.704283
10,2,110,generalization,14,11,10,0,NaN,NaN,0.852075
10,2,111,generalization,15,11,9,0,NaN,NaN,0.514644
10,2,112,generalization,16,6,1,0,NaN,NaN,1.175284
10,2,113,generalization,17,9,11,0,NaN,NaN,0.456443
10,2,114,generalization,18,1,1,1,NaN,NaN,0.719156
10,2,115,generalization,19,0,9,1,NaN,NaN,0.331192
10,2,116,generalization,20,11,11,0,NaN,NaN,1.823192
10,2,117,generalization,21,11,2,0,NaN,NaN,1.086692
10,2,118,generalization,22,10,1,0,NaN,NaN,0.323950
10,2,119,generalization,23,5,0,0,NaN,NaN,0.336039
10,2,120,generalization,24,0,10,1,NaN,NaN,0.274702
10,2,121,generalization,25,9,2,0,NaN,NaN,0.296816
10,2,122,generalization,26,2,0,1,NaN,NaN,0.750258
10,2,123,generalization,27,2,9,1,NaN,NaN,0.521908
10,2,124,generalization,28,0,11,1,NaN,NaN,0.277531
10,2,125,generalization,29,9,1,0,NaN,NaN,0.739703
10,2,126,generalization,30,5,6,0,NaN,NaN,0.246909
10,2,127,generalization,31,0,2,1,NaN,NaN,0.510443
10,2,128,generalization,32,9,0,0,NaN,NaN,0.258983
10,2,129,generalization,33,0,0,1,NaN,NaN,0.890784
10,2,130,generalization,34,1,11,1,NaN,NaN,0.472625
10,2,131,generalization,35,10,11,0,NaN,NaN,0.277691
10,2,132,generalization,36,10,5,0,NaN,NaN,0.251762
10,2,133,generalization,37,1,0,0,NaN,NaN,0.642610
10,2,134,generalization,38,0,1,1,NaN,NaN,2.633837
10,2,135,generalization,39,11,0,0,NaN,NaN,0.392517
10,2,136,generalization,40,2,11,0,NaN,NaN,2.089857
10,2,137,generalization,41,2,1,0,NaN,NaN,0.878833
10,2,138,generalization,42,11,1,0,NaN,NaN,0.348898
11,2,1,training,1,6,5,1,1,1,4.094775
11,2,2,training,2,5,6,1,1,1,1.160223
11,2,3,training,3,10,5,1,0,0,3.441799
11,2,4,training,4,11,6,0,0,1,0.716906
11,2,5,training,5,6,1,1,0,0,0.770307
11,2,6,training,6,5,6,1,1,1,0.514031
11,2,7,training,7,5,0,0,0,1,0.883154
11,2,8,training,8,6,5,1,1,1,1.267668
11,2,9,training,9,5,6,1,1,1,0.718289
11,2,10,training,10,5,0,0,0,1,0.911270
11,2,11,training,11,6,5,1,1,1,0.477856
11,2,12,training,12,6,1,0,0,1,0.674910
11,2,13,training,13,11,6,0,0,1,0.766484
11,2,14,training,14,5,6,1,1,1,0.676802
11,2,15,training,15,6,5,1,1,1,0.501023
11,2,16,training,16,10,5,0,0,1,0.510143
11,2,17,training,17,5,6,1,1,1,0.304493
11,2,18,training,18,6,5,1,1,1,0.376837
11,2,19,training,19,6,5,1,1,1,0.249224
11,2,20,training,20,5,0,0,0,1,0.552836
11,2,21,training,21,11,6,0,0,1,0.434609
11,2,22,training,22,6,1,0,0,1,0.723491
11,2,23,training,23,10,5,0,0,1,0.449688
11,2,24,training,24,5,6,1,1,1,0.296732
11,2,25,training,25,5,6,1,1,1,0.312390
11,2,26,training,26,5,0,0,0,1,0.282051
11,2,27,training,27,5,6,1,1,1,0.304321
11,2,28,training,28,11,6,0,0,1,0.380721
11,2,29,training,29,10,5,0,0,1,0.580362
11,2,30,training,30,6,5,1,1,1,0.216065
11,2,31,training,31,6,1,0,0,1,0.507085
11,2,32,training,32,6,5,1,1,1,0.033236
11,2,33,training,33,5,6,1,1,1,0.264348
11,2,34,training,34,11,6,0,0,1,0.378030
11,2,35,training,35,6,1,0,0,1,0.373670
11,2,36,training,36,10,5,0,0,1,0.510132
11,2,37,training,37,6,5,1,1,1,0.441068
11,2,38,training,38,5,6,1,1,1,0.452738
11,2,39,training,39,5,0,0,0,1,0.302070
11,2,40,training,40,6,5,1,1,1,0.244144
11,2,41,training,41,5,6,1,1,1,0.294564
11,2,42,training,42,10,5,0,0,1,0.645487
11,2,43,training,43,6,5,1,1,1,0.209238
11,2,44,training,44,6,1,0,0,1,0.337670
11,2,45,training,45,5,6,1,1,1,0.623813
11,2,46,training,46,11,6,0,0,1,0.287437
11,2,47,training,47,6,5,1,1,1,0.767030
11,2,48,training,48,5,0,0,0,1,0.501194
11,2,49,training,49,11,6,0,0,1,0.788272
11,2,50,training,50,5,0,0,0,1,0.385739
11,2,51,training,51,5,6,1,1,1,0.120653
11,2,52,training,52,6,1,0,0,1,0.212311
11,2,53,training,53,5,6,1,1,1,0.329175
11,2,54,training,54,6,5,1,1,1,0.289866
11,2,55,training,55,10,5,0,0,1,0.447571
11,2,56,training,56,6,5,1,1,1,0.507177
11,2,57,training,57,10,5,0,0,1,0.446715
11,2,58,training,58,6,5,1,1,1,0.524384
11,2,59,training,59,5,0,0,0,1,0.240676
11,2,60,training,60,6,5,1,1,1,0.981101
11,2,61,training,61,11,6,0,0,1,0.270522
11,2,62,training,62,5,6,1,1,1,0.206353
11,2,63,training,63,6,1,0,0,1,0.198649
11,2,64,training,64,5,6,1,1,1,0.539024
11,2,65,training,65,6,1,0,0,1,0.236626
11,2,66,training,66,6,5,1,1,1,0.278488
11,2,67,training,67,10,5,0,0,1,1.201370
11,2,68,training,68,5,0,0,0,1,0.794767
11,2,69,training,69,11,6,0,0,1,0.663089
11,2,70,training,70,6,5,1,1,1,0.685254
11,2,71,training,71,5,6,1,1,1,0.222332
11,2,72,training,72,5,6,1,1,1,0.249444
11,2,73,training,73,5,0,0,0,1,0.267164
11,2,74,training,74,5,6,1,1,1,0.753547
11,2,75,training,75,10,5,0,0,1,1.001417
11,2,76,training,76,11,6,0,0,1,0.244056
11,2,77,training,77,6,5,1,1,1,0.419078
11,2,78,training,78,6,1,0,0,1,0.217663
11,2,79,training,79,5,6,1,1,1,0.440147
11,2,80,training,80,6,5,1,1,1,0.501033
11,2,81,training,81,10,5,0,0,1,0.219997
11,2,82,training,82,6,5,1,1,1,0.326623
11,2,83,training,83,6,5,1,1,1,0.403651
11,2,84,training,84,5,6,1,1,1,0.893987
11,2,85,training,85,5,6,1,1,1,0.254318
11,2,86,training,86,11,6,0,0,1,0.408693
11,2,87,training,87,6,1,0,0,1,0.503782
11,2,88,training,88,5,0,0,0,1,0.338740
11,2,89,training,89,6,5,1,1,1,0.775166
11,2,90,training,90,5,6,1,1,1,0.489135
11,2,91,training,91,6,1,0,0,1,0.358468
11,2,92,training,92,5,0,0,0,1,0.553450
11,2,93,training,93,6,5,1,1,1,0.245719
11,2,94,training,94,10,5,0,0,1,0.339520
11,2,95,training,95,5,6,1,1,1,1.119745
11,2,96,training,96,11,6,0,0,1,0.243332
11,2,97,generalization,1,0,2,1,NaN,NaN,4.479307
11,2,98,generalization,2,10,5,0,NaN,NaN,0.493092
11,2,99,generalization,3,1,1,1,NaN,NaN,1.409529
11,2,100,generalization,4,11,11,0,NaN,NaN,1.377852
11,2,101,generalization,5,11,0,1,NaN,NaN,1.107592
11,2,102,generalization,6,9,2,0,NaN,NaN,1.720100
11,2,103,generalization,7,10,9,0,NaN,NaN,3.035014
11,2,104,generalization,8,5,0,0,NaN,NaN,0.904904
11,2,105,generalization,9,10,10,1,NaN,NaN,1.957516
11,2,106,generalization,10,9,10,1,NaN,NaN,0.415854
11,2,107,generalization,11,11,9,1,NaN,NaN,0.431162
11,2,108,generalization,12,1,0,0,NaN,NaN,2.095141
11,2,109,generalization,13,2,11,1,NaN,NaN,0.396666
11,2,110,generalization,14,10,0,1,NaN,NaN,5.093299
11,2,111,generalization,15,9,9,0,NaN,NaN,0.561312
11,2,112,generalization,16,9,11,0,NaN,NaN,0.300003
11,2,113,generalization,17,0,1,1,NaN,NaN,1.176724
11,2,114,generalization,18,2,0,0,NaN,NaN,0.738523
11,2,115,generalization,19,9,1,1,NaN,NaN,1.957794
11,2,116,generalization,20,11,1,0,NaN,NaN,0.912025
11,2,117,generalization,21,10,2,0,NaN,NaN,5.044410
11,2,118,generalization,22,10,11,0,NaN,NaN,3.107448
11,2,119,generalization,23,2,1,1,NaN,NaN,1.110363
11,2,120,generalization,24,1,9,1,NaN,NaN,0.346350
11,2,121,generalization,25,2,2,0,NaN,NaN,0.589742
11,2,122,generalization,26,1,2,0,NaN,NaN,1.519877
11,2,123,generalization,27,0,10,1,NaN,NaN,0.355332
11,2,124,generalization,28,0,11,1,NaN,NaN,0.294044
11,2,125,generalization,29,9,0,0,NaN,NaN,1.546816
11,2,126,generalization,30,2,9,1,NaN,NaN,0.718795
11,2,127,generalization,31,11,6,0,NaN,NaN,3.769658
11,2,128,generalization,32,11,10,1,NaN,NaN,0.666743
11,2,129,generalization,33,0,0,0,NaN,NaN,0.952727
11,2,130,generalization,34,1,11,1,NaN,NaN,0.219356
11,2,131,generalization,35,6,1,0,NaN,NaN,1.370727
11,2,132,generalization,36,10,1,1,NaN,NaN,0.996482
11,2,133,generalization,37,2,10,1,NaN,NaN,0.366618
11,2,134,generalization,38,6,5,1,NaN,NaN,2.288260
11,2,135,generalization,39,5,6,1,NaN,NaN,0.237168
11,2,136,generalization,40,11,2,1,NaN,NaN,1.995967
11,2,137,generalization,41,0,9,1,NaN,NaN,1.812922
11,2,138,generalization,42,1,10,1,NaN,NaN,1.117065
12,2,1,training,1,6,1,0,0,1,5.545051
12,2,2,training,2,5,6,0,1,0,1.261406
12,2,3,training,3,5,6,1,1,1,0.838386
12,2,4,training,4,6,5,1,1,1,0.706447
12,2,5,training,5,5,0,0,0,1,0.455855
12,2,6,training,6,10,5,1,0,0,0.877708
12,2,7,training,7,6,5,1,1,1,0.422374
12,2,8,training,8,11,6,0,0,1,0.528291
12,2,9,training,9,6,5,1,1,1,0.681221
12,2,10,training,10,5,6,1,1,1,0.345831
12,2,11,training,11,6,5,1,1,1,0.299251
12,2,12,training,12,11,6,0,0,1,0.497674
12,2,13,training,13,5,6,1,1,1,0.296093
12,2,14,training,14,5,0,0,0,1,0.262772
12,2,15,training,15,10,5,0,0,1,0.295840
12,2,16,training,16,6,1,0,0,1,0.245528
12,2,17,training,17,5,6,1,1,1,0.323328
12,2,18,training,18,6,1,0,0,1,0.296348
12,2,19,training,19,11,6,0,0,1,0.274891
12,2,20,training,20,6,5,1,1,1,0.298027
12,2,21,training,21,5,0,0,0,1,0.264519
12,2,22,training,22,10,5,0,0,1,0.247134
12,2,23,training,23,5,6,1,1,1,0.339456
12,2,24,training,24,6,5,1,1,1,0.224740
12,2,25,training,25,6,5,1,1,1,0.179712
12,2,26,training,26,10,5,0,0,1,0.256135
12,2,27,training,27,11,6,0,0,1,0.427245
12,2,28,training,28,6,1,0,0,1,0.422081
12,2,29,training,29,5,0,0,0,1,0.229249
12,2,30,training,30,5,6,1,1,1,0.349564
12,2,31,training,31,5,6,1,1,1,2.022654
12,2,32,training,32,6,5,1,1,1,0.584072
12,2,33,training,33,6,1,0,0,1,0.267057
12,2,34,training,34,10,5,0,0,1,0.235438
12,2,35,training,35,6,5,1,1,1,0.265960
12,2,36,training,36,5,6,1,1,1,0.232370
12,2,37,training,37,11,6,0,0,1,0.169479
12,2,38,training,38,6,5,1,1,1,1.249313
12,2,39,training,39,5,6,1,1,1,0.376806
12,2,40,training,40,5,0,0,0,1,0.322618
12,2,41,training,41,10,5,0,0,1,0.230948
12,2,42,training,42,11,6,0,0,1,0.138753
12,2,43,training,43,5,6,1,1,1,0.244286
12,2,44,training,44,5,6,1,1,1,0.105809
12,2,45,training,45,6,5,1,1,1,0.177716
12,2,46,training,46,5,0,0,0,1,0.374936
12,2,47,training,47,6,1,0,0,1,0.175877
12,2,48,training,48,6,5,1,1,1,0.460387
12,2,49,training,49,6,5,1,1,1,0.456892
12,2,50,training,50,10,5,0,0,1,0.244571
12,2,51,training,51,5,6,1,1,1,0.333122
12,2,52,training,52,6,5,1,1,1,0.265542
12,2,53,training,53,5,6,1,1,1,0.278032
12,2,54,training,54,5,0,0,0,1,0.205229
12,2,55,training,55,6,1,0,0,1,0.268307
12,2,56,training,56,11,6,0,0,1,1.040582
12,2,57,training,57,5,0,0,0,1,0.362180
12,2,58,training,58,5,6,1,1,1,0.292647
12,2,59,training,59,6,1,0,0,1,0.621701
12,2,60,training,60,11,6,0,0,1,0.158030
12,2,61,training,61,5,6,1,1,1,0.219952
12,2,62,training,62,6,5,1,1,1,0.247681
12,2,63,training,63,10,5,0,0,1,0.257472
12,2,64,training,64,6,5,1,1,1,0.209377
12,2,65,training,65,5,6,1,1,1,0.264409
12,2,66,training,66,6,5,1,1,1,0.172979
12,2,67,training,67,11,6,0,0,1,0.199504
12,2,68,training,68,5,0,0,0,1,0.194728
12,2,69,training,69,10,5,0,0,1,0.189839
12,2,70,training,70,6,1,0,0,1,0.197612
12,2,71,training,71,6,5,1,1,1,0.281433
12,2,72,training,72,5,6,1,1,1,0.249143
12,2,73,training,73,10,5,0,0,1,0.280200
12,2,74,training,74,5,0,0,0,1,1.992721
12,2,75,training,75,6,5,1,1,1,0.377469
12,2,76,training,76,5,6,1,1,1,0.357938
12,2,77,training,77,6,5,1,1,1,0.251112
12,2,78,training,78,5,6,1,1,1,0.222784
12,2,79,training,79,11,6,0,0,1,0.324039
12,2,80,training,80,6,1,0,0,1,0.588412
12,2,81,training,81,5,0,0,0,1,0.197550
12,2,82,training,82,6,1,0,0,1,0.450168
12,2,83,training,83,6,5,1,1,1,1.713880
12,2,84,training,84,11,6,0,0,1,0.190532
12,2,85,training,85,5,6,1,1,1,0.624326
12,2,86,training,86,6,5,1,1,1,0.236109
12,2,87,training,87,5,6,1,1,1,0.187810
12,2,88,training,88,10,5,0,0,1,0.220289
12,2,89,training,89,6,1,0,0,1,0.807678
12,2,90,training,90,6,5,1,1,1,0.599857
12,2,91,training,91,5,6,1,1,1,0.226693
12,2,92,training,92,6,5,1,1,1,0.133941
12,2,93,training,93,5,6,1,1,1,3.731716
12,2,94,training,94,5,0,0,0,1,0.393207
12,2,95,training,95,10,5,0,0,1,0.537665
12,2,96,training,96,11,6,0,0,1,0.589278
12,2,97,generalization,1,0,10,1,NaN,NaN,0.694325
12,2,98,generalization,2,11,9,0,NaN,NaN,0.387609
12,2,99,generalization,3,0,9,1,NaN,NaN,0.300939
12,2,100,generalization,4,5,0,0,NaN,NaN,0.281762
12,2,101,generalization,5,9,1,1,NaN,NaN,4.670999
12,2,102,generalization,6,11,1,1,NaN,NaN,0.267965
12,2,103,generalization,7,10,0,1,NaN,NaN,0.186039
12,2,104,generalization,8,10,5,0,NaN,NaN,0.979484
12,2,105,generalization,9,11,6,0,NaN,NaN,0.196639
12,2,106,generalization,10,10,11,0,NaN,NaN,0.470074
12,2,107,generalization,11,6,5,1,NaN,NaN,2.060992
12,2,108,generalization,12,9,2,0,NaN,NaN,0.626929
12,2,109,generalization,13,6,1,0,NaN,NaN,1.266888
12,2,110,generalization,14,9,11,0,NaN,NaN,0.808675
12,2,111,generalization,15,2,10,1,NaN,NaN,0.456602
12,2,112,generalization,16,11,2,1,NaN,NaN,0.527359
12,2,113,generalization,17,10,1,1,NaN,NaN,0.370727
12,2,114,generalization,18,9,0,1,NaN,NaN,0.291355
12,2,115,generalization,19,0,0,1,NaN,NaN,4.048773
12,2,116,generalization,20,2,9,1,NaN,NaN,0.599195
12,2,117,generalization,21,2,1,1,NaN,NaN,0.495771
12,2,118,generalization,22,0,1,1,NaN,NaN,0.405069
12,2,119,generalization,23,10,9,0,NaN,NaN,0.373774
12,2,120,generalization,24,10,2,1,NaN,NaN,0.855858
12,2,121,generalization,25,0,2,1,NaN,NaN,0.438504
12,2,122,generalization,26,1,9,1,NaN,NaN,2.869747
12,2,123,generalization,27,10,10,0,NaN,NaN,0.459024
12,2,124,generalization,28,5,6,0,NaN,NaN,1.393778
12,2,125,generalization,29,2,11,1,NaN,NaN,0.298857
12,2,126,generalization,30,1,0,1,NaN,NaN,1.526962
12,2,127,generalization,31,11,10,0,NaN,NaN,0.850685
12,2,128,generalization,32,11,11,0,NaN,NaN,0.938183
12,2,129,generalization,33,11,0,1,NaN,NaN,2.924353
12,2,130,generalization,34,1,2,0,NaN,NaN,1.239637
12,2,131,generalization,35,2,2,0,NaN,NaN,0.286128
12,2,132,generalization,36,1,11,1,NaN,NaN,0.292429
12,2,133,generalization,37,9,9,0,NaN,NaN,0.217617
12,2,134,generalization,38,9,10,0,NaN,NaN,0.417839
12,2,135,generalization,39,0,11,1,NaN,NaN,1.657758
12,2,136,generalization,40,1,10,1,NaN,NaN,0.199433
12,2,137,generalization,41,2,0,0,NaN,NaN,1.032157
12,2,138,generalization,42,1,1,0,NaN,NaN,0.175404
13,1,1,training,1,6,1,1,0,0,2.798134
13,1,2,training,2,6,5,0,1,0,1.368870
13,1,3,training,3,10,5,1,0,0,0.886430
13,1,4,training,4,5,6,1,1,1,1.739627
13,1,5,training,5,6,5,1,1,1,0.655304
13,1,6,training,6,5,6,1,1,1,0.340247
13,1,7,training,7,5,0,0,0,1,0.877231
13,1,8,training,8,11,6,1,0,0,2.741963
13,1,9,training,9,6,5,0,1,0,1.049329
13,1,10,training,10,11,6,0,0,1,0.986200
13,1,11,training,11,6,5,1,1,1,1.071819
13,1,12,training,12,5,6,1,1,1,0.285382
13,1,13,training,13,6,1,0,0,1,0.339634
13,1,14,training,14,5,0,0,0,1,0.281362
13,1,15,training,15,5,6,1,1,1,0.256416
13,1,16,training,16,10,5,0,0,1,2.409547
13,1,17,training,17,5,0,0,0,1,0.304038
13,1,18,training,18,6,5,1,1,1,0.367313
13,1,19,training,19,11,6,0,0,1,0.427889
13,1,20,training,20,5,6,1,1,1,0.213550
13,1,21,training,21,6,5,1,1,1,0.243288
13,1,22,training,22,10,5,0,0,1,0.285100
13,1,23,training,23,5,6,1,1,1,0.210843
13,1,24,training,24,6,1,0,0,1,0.230241
13,1,25,training,25,10,5,0,0,1,0.689023
13,1,26,training,26,5,6,1,1,1,0.209802
13,1,27,training,27,5,6,1,1,1,0.205270
13,1,28,training,28,11,6,0,0,1,0.219663
13,1,29,training,29,6,1,0,0,1,0.159199
13,1,30,training,30,5,0,0,0,1,0.209504
13,1,31,training,31,6,5,1,1,1,0.292742
13,1,32,training,32,6,5,1,1,1,0.209637
13,1,33,training,33,5,0,0,0,1,0.163508
13,1,34,training,34,5,6,1,1,1,0.263548
13,1,35,training,35,10,5,0,0,1,0.249444
13,1,36,training,36,6,5,1,1,1,0.137071
13,1,37,training,37,6,1,0,0,1,0.565657
13,1,38,training,38,11,6,0,0,1,0.289465
13,1,39,training,39,5,6,1,1,1,0.142610
13,1,40,training,40,6,5,1,1,1,0.212443
13,1,41,training,41,5,6,1,1,1,0.119756
13,1,42,training,42,6,1,0,0,1,0.230277
13,1,43,training,43,10,5,0,0,1,0.264616
13,1,44,training,44,6,5,1,1,1,0.168943
13,1,45,training,45,11,6,0,0,1,0.131596
13,1,46,training,46,5,6,1,1,1,0.464765
13,1,47,training,47,5,0,0,0,1,0.183170
13,1,48,training,48,6,5,1,1,1,0.175718
13,1,49,training,49,5,6,1,1,1,0.242981
13,1,50,training,50,5,6,1,1,1,0.210153
13,1,51,training,51,5,0,0,0,1,0.213297
13,1,52,training,52,6,1,0,0,1,0.237123
13,1,53,training,53,6,5,1,1,1,0.223018
13,1,54,training,54,11,6,0,0,1,0.543505
13,1,55,training,55,6,5,1,1,1,0.225336
13,1,56,training,56,10,5,0,0,1,0.209894
13,1,57,training,57,6,5,1,1,1,0.243103
13,1,58,training,58,11,6,0,0,1,0.236245
13,1,59,training,59,5,6,1,1,1,0.429496
13,1,60,training,60,6,1,0,0,1,0.198021
13,1,61,training,61,5,0,0,0,1,0.109732
13,1,62,training,62,6,5,1,1,1,0.204318
13,1,63,training,63,5,6,1,1,1,0.187609
13,1,64,training,64,10,5,0,0,1,0.215380
13,1,65,training,65,6,1,1,0,0,0.245920
13,1,66,training,66,10,5,1,0,0,1.849173
13,1,67,training,67,5,6,1,1,1,0.097797
13,1,68,training,68,5,6,1,1,1,0.156793
13,1,69,training,69,5,0,0,0,1,0.127356
13,1,70,training,70,11,6,0,0,1,0.187148
13,1,71,training,71,6,5,1,1,1,0.223562
13,1,72,training,72,6,5,1,1,1,0.032057
13,1,73,training,73,10,5,0,0,1,0.357042
13,1,74,training,74,6,5,1,1,1,0.144876
